date,country_code,country_name,new_confirmed,new_deceased,population,new_persons_fully_vaccinated,new_persons_vaccinated,investment_in_vaccines,emergency_investment_in_healthcare
2021-08-13,BR,Brazil,107668,3081,212559409,1527016,35110,0,0
2020-10-04,BR,Brazil,26659,1166,212559409,0,0,0,0
2021-01-24,BR,Brazil,89841,1784,212559409,0,66948,0,0
2021-03-09,BR,Brazil,223119,6246,212559409,278112,0,0,0
2020-05-05,BR,Brazil,24142,2052,212559409,0,0,0,0
2020-07-05,BR,Brazil,85108,1969,212559409,0,0,0,0
2020-08-15,BR,Brazil,132778,2299,212559409,0,0,0,0
2020-12-15,BR,Brazil,136390,3141,212559409,0,0,0,0
2020-12-13,BR,Brazil,70169,888,212559409,0,0,0,0
2021-05-01,BR,Brazil,209941,8535,212559409,260576,187441,0,0
2020-11-03,BR,Brazil,38151,758,212559409,0,0,0,0
2021-06-17,BR,Brazil,233208,7416,212559409,281600,2390477,0,0
2021-06-27,BR,Brazil,105394,2309,212559409,31668,58177,0,0
2020-08-28,BR,Brazil,136891,2754,212559409,0,0,0,0
2021-01-31,BR,Brazil,88651,1671,212559409,0,122710,0,0
2021-07-11,BR,Brazil,65517,1872,212559409,141510,173304,0,0
2020-06-02,BR,Brazil,96335,4313,212559409,0,0,0,0
2020-06-30,BR,Brazil,112576,4255,212559409,0,0,0,0
2020-08-31,BR,Brazil,141620,1781,212559409,0,0,0,0
2021-07-12,BR,Brazil,54034,2334,212559409,623588,292960,0,0
2021-05-31,BR,Brazil,95601,2727,212559409,295412,296280,0,0
2020-10-14,BR,Brazil,85957,2442,212559409,0,0,0,0
2021-06-16,BR,Brazil,297386,9612,212559409,165398,1196979,0,0
2020-12-02,BR,Brazil,157592,2257,212559409,0,0,0,0
2021-04-08,BR,Brazil,280478,13769,212559409,603282,526783,0,0
2020-04-29,BR,Brazil,22112,1564,212559409,0,0,0,0
2021-01-19,BR,Brazil,198106,3811,212559409,0,10361,0,0
2020-12-04,BR,Brazil,147944,2265,212559409,0,0,0,0
2020-06-24,BR,Brazil,138949,3951,212559409,0,0,0,0
2021-01-04,BR,Brazil,67773,1697,212559409,0,0,0,0
2021-04-16,BR,Brazil,273182,10783,212559409,1222026,0,0,0
2020-05-21,BR,Brazil,62716,4139,212559409,0,0,0,0
2021-07-19,BR,Brazil,47824,1721,212559409,836200,148746,0,0
2020-07-01,BR,Brazil,146327,3421,212559409,0,0,0,0
2020-09-06,BR,Brazil,47052,1441,212559409,0,0,0,0
2021-07-18,BR,Brazil,106957,3026,212559409,94774,51430,0,0
2020-07-09,BR,Brazil,135457,3997,212559409,0,0,0,0
2020-05-15,BR,Brazil,51694,2785,212559409,0,0,0,0
2020-06-23,BR,Brazil,126705,4647,212559409,0,0,0,0
2020-12-08,BR,Brazil,161139,2730,212559409,0,0,0,0
2021-05-06,BR,Brazil,237036,8262,212559409,535132,238931,0,0
2020-12-23,BR,Brazil,147188,3052,212559409,0,0,0,0
2021-08-01,BR,Brazil,64350,1460,212559409,175344,7346,0,0
2020-11-27,BR,Brazil,106673,1662,212559409,0,0,0,0
2021-03-01,BR,Brazil,117127,2385,212559409,223074,23578,0,0
2020-08-05,BR,Brazil,180684,4259,212559409,0,0,0,0
2021-06-23,BR,Brazil,356305,7647,212559409,319338,2970226,0,0
2020-04-18,BR,Brazil,10513,722,212559409,0,0,0,0
2020-03-16,BR,Brazil,1157,0,212559409,0,0,0,0
2021-08-09,BR,Brazil,38376,1287,212559409,1202074,32872,0,0
2021-07-08,BR,Brazil,167947,5223,212559409,595862,639330,0,0
2021-09-09,BR,Brazil,97470,2563,212559409,2913882,8560,0,0
2020-04-17,BR,Brazil,12191,732,212559409,0,0,0,0
2020-04-16,BR,Brazil,7209,665,212559409,0,0,0,227819000
2020-02-21,BR,Brazil,229,0,212559409,0,0,0,0
2020-03-04,BR,Brazil,328,0,212559409,0,0,0,0
2020-12-31,BR,Brazil,178186,3506,212559409,0,0,0,0
2020-09-16,BR,Brazil,117548,3263,212559409,0,0,0,0
2021-02-19,BR,Brazil,159462,4032,212559409,324268,157558,0,0
2021-08-16,BR,Brazil,47511,1383,212559409,1776434,13590,0,0
2020-09-05,BR,Brazil,97401,2228,212559409,0,0,0,0
2021-07-09,BR,Brazil,181588,4768,212559409,417176,577128,0,0
2021-02-07,BR,Brazil,86920,1585,212559409,12022,134583,0,0
2020-11-26,BR,Brazil,118647,2228,212559409,0,0,0,0
2021-01-22,BR,Brazil,179023,3450,212559409,0,109358,0,0
2020-05-28,BR,Brazil,86736,3901,212559409,0,0,0,0
2021-01-23,BR,Brazil,194755,3769,212559409,0,291897,0,0
2020-11-13,BR,Brazil,91863,1394,212559409,0,0,0,0
2020-06-13,BR,Brazil,71670,3039,212559409,0,0,0,0
2020-05-30,BR,Brazil,108761,3261,212559409,0,0,0,0
2021-01-15,BR,Brazil,220254,3652,212559409,0,0,0,32361629673
2020-07-23,BR,Brazil,190837,4255,212559409,0,0,0,0
2021-07-01,BR,Brazil,202820,6502,212559409,413400,200046,0,0
2020-06-21,BR,Brazil,56158,2102,212559409,0,0,0,0
2020-09-04,BR,Brazil,162114,2975,212559409,0,0,0,0
2021-01-11,BR,Brazil,83487,1442,212559409,0,0,0,0
2020-08-26,BR,Brazil,149228,3578,212559409,0,0,0,0
2021-09-01,BR,Brazil,88093,2423,212559409,2099506,11724,0,0
2020-05-02,BR,Brazil,17310,1392,212559409,0,0,0,0
2020-04-27,BR,Brazil,17035,1134,212559409,0,0,0,0
2021-02-27,BR,Brazil,192352,4403,212559409,61468,91067,0,0
2021-02-10,BR,Brazil,189810,4093,212559409,60210,283086,0,0
2020-11-23,BR,Brazil,53025,979,212559409,0,0,0,0
2020-04-22,BR,Brazil,9861,573,212559409,0,0,0,0
2021-07-10,BR,Brazil,152459,3917,212559409,348146,338686,0,0
2020-07-18,BR,Brazil,91887,2949,212559409,0,0,0,0
2021-04-24,BR,Brazil,227304,10161,212559409,449476,289706,0,0
2020-04-10,BR,Brazil,6482,405,212559409,0,0,0,783527000
2021-05-14,BR,Brazil,272576,7094,212559409,355328,1290838,0,0
2020-12-29,BR,Brazil,187396,3568,212559409,0,0,0,0
2021-09-02,BR,Brazil,84780,2540,212559409,2290630,11922,0,0
2020-06-29,BR,Brazil,78351,2259,212559409,0,0,0,0
2021-09-04,BR,Brazil,70849,2335,212559409,1323578,6882,0,0
2021-08-26,BR,Brazil,99136,3006,212559409,1933510,12084,0,0
2021-01-08,BR,Brazil,168572,3149,212559409,0,0,0,0
2021-05-02,BR,Brazil,91146,3933,212559409,77126,84238,0,0
2021-03-13,BR,Brazil,240181,6332,212559409,167394,152594,0,0
2021-01-18,BR,Brazil,76711,1279,212559409,0,997,0,0
2021-01-07,BR,Brazil,274644,4869,212559409,0,0,0,107519910094
2020-09-15,BR,Brazil,117107,3689,212559409,0,0,0,0
2020-02-18,BR,Brazil,440,0,212559409,0,0,0,0
2020-12-17,BR,Brazil,224019,3536,212559409,0,0,0,3960396039
2020-02-16,BR,Brazil,348,0,212559409,0,0,0,0
2020-09-19,BR,Brazil,105110,2387,212559409,0,0,0,0
2020-03-03,BR,Brazil,136,0,212559409,0,0,0,0
2020-04-06,BR,Brazil,3262,244,212559409,0,0,0,0
2021-06-30,BR,Brazil,136974,6636,212559409,370326,217124,0,0
2020-03-24,BR,Brazil,2088,24,212559409,0,0,0,0
2020-03-07,BR,Brazil,85,0,212559409,0,0,0,0
2020-11-01,BR,Brazil,31942,594,212559409,0,0,0,0
2020-11-10,BR,Brazil,78098,627,212559409,0,0,0,0
2021-03-10,CO,Colombia,14754,381,50882884,0,0,0,0
2021-05-17,CO,Colombia,32346,1605,50882884,28211,50220,0,0
2020-10-20,CO,Colombia,30423,618,50882884,0,0,0,0
2020-12-11,CO,Colombia,32289,756,50882884,0,0,0,0
2020-08-23,CO,Colombia,22590,834,50882884,0,0,0,0
2020-09-14,CO,Colombia,24057,657,50882884,0,0,0,0
2021-09-07,CO,Colombia,4110,285,50882884,0,0,0,0
2021-03-17,CO,Colombia,17397,486,50882884,5908,42313,0,0
2021-03-12,CO,Colombia,13707,390,50882884,0,0,0,0
2020-12-04,CO,Colombia,32778,606,50882884,0,0,0,0
2020-10-07,CO,Colombia,26163,522,50882884,0,0,0,0
2020-12-13,CO,Colombia,20913,723,50882884,0,0,0,0
2021-02-08,CO,Colombia,14877,765,50882884,0,0,0,0
2021-05-25,CO,Colombia,73089,1545,50882884,26128,161520,0,0
2021-01-25,CO,Colombia,39915,1353,50882884,0,0,0,0
2020-11-29,CO,Colombia,13656,633,50882884,0,0,0,0
2021-06-04,CO,Colombia,90066,1833,50882884,33673,230936,0,0
2021-02-28,CO,Colombia,6261,489,50882884,0,0,0,0
2020-05-24,CO,Colombia,3153,126,50882884,0,0,0,0
2020-09-09,CO,Colombia,26823,648,50882884,0,0,0,0
2020-06-14,CO,Colombia,6975,366,50882884,0,0,0,0
2020-08-21,CO,Colombia,31503,960,50882884,0,0,0,0
2020-07-05,CO,Colombia,11742,555,50882884,0,0,0,0
2020-09-18,CO,Colombia,23124,579,50882884,0,0,0,0
2020-10-18,CO,Colombia,17055,546,50882884,0,0,0,0
2021-03-28,CO,Colombia,17703,546,50882884,18228,73709,0,0
2020-11-19,CO,Colombia,32355,651,50882884,0,0,0,0
2020-08-05,CO,Colombia,31521,1008,50882884,0,0,0,0
2021-01-05,CO,Colombia,66669,1056,50882884,0,0,0,0
2020-10-27,CO,Colombia,28764,660,50882884,0,0,0,0
2020-08-15,CO,Colombia,34305,921,50882884,0,0,0,0
2021-03-18,CO,Colombia,19770,426,50882884,774,51364,0,0
2021-06-18,CO,Colombia,86154,1851,50882884,0,0,0,0
2020-05-19,CO,Colombia,2097,96,50882884,0,0,0,0
2021-06-25,CO,Colombia,102249,1995,50882884,190842,137033,0,0
2021-06-14,CO,Colombia,55920,2019,50882884,45410,96848,0,0
2021-04-20,CO,Colombia,60990,1542,50882884,43561,68938,0,0
2021-02-05,CO,Colombia,17736,924,50882884,0,0,0,0
2021-08-13,CO,Colombia,11850,447,50882884,85957,103811,0,0
2021-07-18,CO,Colombia,26436,1356,50882884,85309,117376,0,0
2020-05-12,CO,Colombia,2271,39,50882884,0,0,0,0
2020-05-26,CO,Colombia,3462,156,50882884,0,0,0,0
2020-05-16,CO,Colombia,2337,60,50882884,0,0,0,0
2021-07-12,CO,Colombia,56288,1608,50882884,186215,208661,0,0
2020-07-16,CO,Colombia,23034,774,50882884,0,0,0,0
2020-08-28,CO,Colombia,27972,879,50882884,0,0,0,0
2020-04-22,CO,Colombia,603,27,50882884,0,0,0,0
2021-05-11,CO,Colombia,56490,1725,50882884,92380,102364,0,0
2020-09-06,CO,Colombia,11901,714,50882884,0,0,0,0
2021-01-28,CO,Colombia,32688,1101,50882884,0,0,0,0
2020-07-04,CO,Colombia,13518,474,50882884,0,0,0,0
2020-11-07,CO,Colombia,23094,657,50882884,0,0,0,0
2020-10-12,CO,Colombia,12474,621,50882884,0,0,0,0
2020-07-09,CO,Colombia,19371,672,50882884,0,0,0,0
2021-03-25,CO,Colombia,28272,579,50882884,42843,48018,0,0
2020-07-18,CO,Colombia,17538,837,50882884,0,0,0,0
2021-07-20,CO,Colombia,23475,1221,50882884,80302,122866,0,0
2021-08-26,CO,Colombia,6924,276,50882884,0,0,0,0
2021-05-19,CO,Colombia,56058,1683,50882884,42366,102149,0,0
2021-06-12,CO,Colombia,85422,1983,50882884,64652,141947,0,0
2021-07-09,CO,Colombia,66159,1512,50882884,0,0,0,0
2020-07-21,CO,Colombia,27561,1014,50882884,0,0,0,0
2020-07-15,CO,Colombia,21321,774,50882884,0,0,0,0
2020-08-11,CO,Colombia,52740,1059,50882884,0,0,0,0
2020-09-03,CO,Colombia,19869,744,50882884,0,0,0,0
2020-05-13,CO,Colombia,2157,42,50882884,0,0,0,0
2021-05-07,CO,Colombia,52719,1749,50882884,469165,407166,0,0
2021-08-24,CO,Colombia,6222,348,50882884,67487,206137,0,0
2021-01-16,CO,Colombia,47292,1290,50882884,0,0,0,0
2021-08-20,CO,Colombia,8640,405,50882884,104170,177559,0,0
2020-11-15,CO,Colombia,14514,693,50882884,0,0,0,0
2021-04-08,CO,Colombia,51093,963,50882884,97540,23775,0,0
2020-06-28,CO,Colombia,11619,447,50882884,0,0,0,0
2020-08-16,CO,Colombia,40233,918,50882884,0,0,0,0
2020-08-24,CO,Colombia,29898,888,50882884,0,0,0,0
2021-09-02,CO,Colombia,4716,231,50882884,48124,160437,0,0
2021-03-30,CO,Colombia,34248,687,50882884,34221,122255,0,0
2020-07-17,CO,Colombia,10827,912,50882884,0,0,0,0
2021-06-30,CO,Colombia,87459,1914,50882884,241595,143798,0,0
2021-08-04,CO,Colombia,17352,627,50882884,158421,262484,0,0
2021-01-23,CO,Colombia,38847,1173,50882884,0,0,0,0
2020-07-10,CO,Colombia,22788,648,50882884,0,0,0,0
2021-03-04,CO,Colombia,12012,456,50882884,0,0,0,0
2020-05-30,CO,Colombia,4830,162,50882884,0,0,0,0
2020-10-11,CO,Colombia,15474,636,50882884,0,0,0,0
2021-02-25,CO,Colombia,11568,465,50882884,0,0,0,0
2020-10-30,CO,Colombia,28131,672,50882884,0,0,0,0
2020-12-22,CO,Colombia,45240,861,50882884,0,0,0,0
2020-07-26,CO,Colombia,15840,954,50882884,0,0,0,0
2021-06-03,CO,Colombia,91659,1797,50882884,30626,251674,0,0
2021-09-22,CO,Colombia,24,24,50882884,0,0,0,0
2020-12-26,CO,Colombia,37449,939,50882884,0,0,0,0
2021-07-28,CO,Colombia,25902,1014,50882884,302010,339292,0,0
2021-08-01,CO,Colombia,12453,867,50882884,73718,160174,0,0
2020-05-31,CO,Colombia,3537,153,50882884,0,0,0,0
2020-09-11,CO,Colombia,21411,687,50882884,0,0,0,0
2020-10-22,CO,Colombia,28938,573,50882884,0,0,0,0
2021-03-29,CO,Colombia,32718,696,50882884,34190,112003,0,0
2021-03-02,CO,Colombia,10329,414,50882884,0,0,0,0
2021-07-15,CO,Colombia,50784,1566,50882884,244322,239093,0,0
2020-10-29,CO,Colombia,29244,705,50882884,0,0,0,0
2020-11-06,CO,Colombia,27408,636,50882884,0,0,0,0
2021-06-06,CO,Colombia,53808,1824,50882884,17715,111646,0,0
2021-08-31,CO,Colombia,5148,306,50882884,37193,156938,0,0
2021-02-13,CO,Colombia,12822,666,50882884,0,0,0,0
2021-08-18,CO,Colombia,8502,411,50882884,77416,201276,0,0
2021-03-15,CO,Colombia,13308,468,50882884,5419,65338,0,0
2020-11-04,CO,Colombia,27846,756,50882884,0,0,0,0
2020-12-07,CO,Colombia,28953,672,50882884,0,0,0,0
2021-01-19,CO,Colombia,53205,1413,50882884,0,0,0,0
2021-08-16,CO,Colombia,4212,432,50882884,0,0,0,0
2020-12-21,CO,Colombia,43350,912,50882884,0,0,0,0
2020-10-10,CO,Colombia,18648,606,50882884,0,0,0,0
2021-01-24,CO,Colombia,23496,1257,50882884,0,0,0,0
2021-08-06,CO,Colombia,16608,708,50882884,0,0,0,0
2020-11-22,CO,Colombia,11748,672,50882884,0,0,0,0
2021-04-04,CO,Colombia,21240,867,50882884,11007,16029,0,0
2020-08-18,CO,Colombia,22818,969,50882884,0,0,0,0
2021-03-11,CO,Colombia,13407,369,50882884,0,0,0,0
2021-09-08,CO,Colombia,4947,216,50882884,0,0,0,0
2021-02-27,CO,Colombia,9624,450,50882884,0,0,0,0
2021-09-03,CO,Colombia,5364,252,50882884,101899,244125,0,0
2020-09-04,CO,Colombia,25254,774,50882884,0,0,0,0
2020-08-12,CO,Colombia,28812,903,50882884,0,0,0,0
2021-01-20,CO,Colombia,46218,1338,50882884,0,0,0,0
2021-04-30,CO,Colombia,55275,1542,50882884,80721,81672,0,0
2021-07-06,CO,Colombia,72849,1896,50882884,0,0,0,0
2021-01-02,CO,Colombia,35085,984,50882884,0,0,0,0
2020-08-08,CO,Colombia,33234,1149,50882884,0,0,0,0
2021-01-06,CO,Colombia,60387,1197,50882884,0,0,0,0
2020-12-10,CO,Colombia,32211,660,50882884,0,0,0,0
2021-01-07,CO,Colombia,60420,1284,50882884,0,0,0,0
2020-09-26,CO,Colombia,20130,600,50882884,0,0,0,0
2020-10-19,CO,Colombia,27993,621,50882884,0,0,0,0
2020-10-02,CO,Colombia,30603,624,50882884,0,0,0,0
2020-12-31,CO,Colombia,40656,912,50882884,0,0,0,0
2020-11-01,CO,Colombia,15504,573,50882884,0,0,0,0
2020-11-25,CO,Colombia,30621,615,50882884,0,0,0,0
2020-09-30,CO,Colombia,23898,579,50882884,0,0,0,0
2020-07-28,CO,Colombia,43824,1029,50882884,0,0,0,0
2020-09-05,CO,Colombia,22416,729,50882884,0,0,0,0
2021-03-26,CO,Colombia,32271,639,50882884,30991,88933,0,0
2021-04-09,CO,Colombia,50997,1137,50882884,104189,29205,0,0
2021-05-29,CO,Colombia,71229,1716,50882884,66189,752717,0,0
2020-11-09,CO,Colombia,27255,567,50882884,0,0,0,0
2021-05-22,CO,Colombia,56937,1626,50882884,60378,166185,0,0
2021-06-24,CO,Colombia,99519,2058,50882884,185467,141573,0,0
2021-03-07,CO,Colombia,6126,450,50882884,0,0,0,0
2020-11-26,CO,Colombia,29520,696,50882884,0,0,0,0
2021-02-14,CO,Colombia,7983,720,50882884,0,0,0,0
2020-10-31,CO,Colombia,25140,603,50882884,0,0,0,0
2021-04-11,CO,Colombia,37614,1020,50882884,0,0,0,0
2020-12-25,CO,Colombia,16956,813,50882884,0,0,0,0
2021-08-25,CO,Colombia,6123,318,50882884,58184,229623,0,0
2021-02-15,CO,Colombia,9888,564,50882884,0,0,0,0
2021-05-04,CO,Colombia,52818,1524,50882884,0,0,0,0
2021-01-03,CO,Colombia,32406,909,50882884,0,0,0,0
2021-02-12,CO,Colombia,14016,750,50882884,0,0,0,0
2021-09-20,CO,Colombia,2889,195,50882884,0,0,0,0
2021-04-17,CO,Colombia,50454,1497,50882884,41809,75311,0,0
2021-07-05,CO,Colombia,47184,1842,50882884,101891,101988,0,0
2021-06-28,CO,Colombia,94173,1977,50882884,246184,59377,0,0
2021-05-10,CO,Colombia,57198,1728,50882884,205730,176417,0,0
2021-09-06,CO,Colombia,3810,168,50882884,0,0,0,0
2020-10-09,CO,Colombia,24696,543,50882884,0,0,0,0
2021-05-09,CO,Colombia,31509,1506,50882884,0,0,0,0
2021-09-11,CO,Colombia,4008,264,50882884,0,0,0,0
2021-09-13,CO,Colombia,3528,213,50882884,71488,113601,0,0
2021-06-11,CO,Colombia,95535,1974,50882884,141513,363725,0,0
2021-07-30,CO,Colombia,25038,786,50882884,0,0,0,0
2021-05-02,CO,Colombia,30363,1677,50882884,65609,42027,0,0
2021-09-17,CO,Colombia,4062,171,50882884,128301,202486,0,0
2020-11-05,CO,Colombia,29973,633,50882884,0,0,0,0
2020-10-14,CO,Colombia,24975,552,50882884,0,0,0,0
2020-09-21,CO,Colombia,23832,699,50882884,0,0,0,0
2020-11-21,CO,Colombia,26772,690,50882884,0,0,0,0
2020-12-02,CO,Colombia,25449,651,50882884,0,0,0,0
2021-08-23,CO,Colombia,6930,414,50882884,73072,231668,0,0
2021-04-13,CO,Colombia,56559,1350,50882884,94915,81728,0,0
2020-12-30,CO,Colombia,57114,1029,50882884,0,0,0,0
2021-04-15,CO,Colombia,50394,1344,50882884,0,0,0,0
2021-01-13,CO,Colombia,60201,1338,50882884,0,0,0,0
2021-03-27,CO,Colombia,26100,537,50882884,27960,102676,0,0
2020-12-15,CO,Colombia,39852,741,50882884,0,0,0,0
2021-02-20,CO,Colombia,11604,534,50882884,0,0,0,0
2021-07-13,CO,Colombia,56901,1596,50882884,0,0,0,0
2020-07-11,CO,Colombia,20181,684,50882884,0,0,0,0
2020-07-12,CO,Colombia,16932,669,50882884,0,0,0,0
2020-09-20,CO,Colombia,13044,522,50882884,0,0,0,0
2020-12-01,CO,Colombia,26898,633,50882884,0,0,0,0
2021-08-29,CO,Colombia,2568,309,50882884,13893,87432,0,0
2020-07-31,CO,Colombia,20916,1077,50882884,0,0,0,0
2021-04-05,CO,Colombia,39987,957,50882884,21336,50250,0,0
2021-07-29,CO,Colombia,26061,975,50882884,132512,237980,0,0
2021-06-13,CO,Colombia,57000,2016,50882884,30209,76636,0,0
2021-02-09,CO,Colombia,17523,819,50882884,0,0,0,0
2020-11-28,CO,Colombia,21204,657,50882884,0,0,0,0
2020-06-22,CO,Colombia,9351,447,50882884,0,0,0,0
2020-11-08,CO,Colombia,17433,567,50882884,0,0,0,0
2021-05-16,CO,Colombia,32559,1608,50882884,35156,49743,0,0
2021-02-01,CO,Colombia,23991,972,50882884,0,0,0,0
2020-11-12,CO,Colombia,27546,684,50882884,0,0,0,0
2020-11-13,CO,Colombia,26436,612,50882884,0,0,0,0
2021-07-01,CO,Colombia,86304,1854,50882884,205058,125789,0,0
2020-11-16,CO,Colombia,15489,663,50882884,0,0,0,0
2021-09-15,CO,Colombia,4653,183,50882884,65716,107619,0,0
2020-12-05,CO,Colombia,22119,645,50882884,0,0,0,0
2020-08-19,CO,Colombia,41505,1005,50882884,0,0,0,0
2021-01-01,CO,Colombia,15090,1131,50882884,0,0,0,0
2020-06-21,CO,Colombia,8715,450,50882884,0,0,0,0
2021-03-01,CO,Colombia,9918,381,50882884,0,0,0,0
2020-12-03,CO,Colombia,24834,648,50882884,0,0,0,0
2020-11-24,CO,Colombia,29436,696,50882884,0,0,0,0
2021-08-14,CO,Colombia,8502,444,50882884,73111,152461,0,0
2021-06-07,CO,Colombia,56565,1839,50882884,20686,97572,0,0
2021-03-13,CO,Colombia,12102,489,50882884,0,0,0,0
2021-03-22,CO,Colombia,9999,522,50882884,2475,20776,0,0
2021-02-16,CO,Colombia,13311,642,50882884,0,0,0,0
2021-02-02,CO,Colombia,21126,990,50882884,0,0,0,0
2020-07-20,CO,Colombia,19254,831,50882884,0,0,0,0
2020-12-18,CO,Colombia,42192,834,50882884,0,0,0,0
2021-08-03,CO,Colombia,17655,675,50882884,164919,311503,0,0
2021-08-11,CO,Colombia,12939,525,50882884,101253,182264,0,0
2021-08-19,CO,Colombia,9219,393,50882884,94837,192055,0,0
2021-02-26,CO,Colombia,11385,471,50882884,0,0,0,0
2020-08-26,CO,Colombia,28842,801,50882884,0,0,0,0
2021-05-03,CO,Colombia,52956,1629,50882884,0,0,0,0
2021-03-23,CO,Colombia,21900,495,50882884,2505,59045,0,0
2021-05-18,CO,Colombia,57417,1689,50882884,73132,107392,0,0
2021-05-14,CO,Colombia,55119,1686,50882884,0,0,0,0
2020-08-13,CO,Colombia,41706,1041,50882884,0,0,0,0
2021-06-21,CO,Colombia,99051,2139,50882884,196021,149040,0,0
2021-07-21,CO,Colombia,33906,1233,50882884,0,0,0,0
2021-05-01,CO,Colombia,36282,1668,50882884,73439,52784,0,0
2021-09-16,CO,Colombia,4479,216,50882884,0,0,0,0
2021-05-28,CO,Colombia,73674,1866,50882884,0,0,0,0
2021-04-07,CO,Colombia,51684,993,50882884,119001,92841,0,0
2021-01-10,CO,Colombia,27453,1167,50882884,0,0,0,0
2021-04-25,CO,Colombia,34197,1377,50882884,19574,31077,0,0
2021-06-02,CO,Colombia,92145,1791,50882884,24239,290477,0,0
2020-10-16,CO,Colombia,27666,636,50882884,0,0,0,0
2021-05-24,CO,Colombia,73686,1629,50882884,19965,101358,0,0
2020-12-29,CO,Colombia,52578,1110,50882884,0,0,0,0
2020-09-15,CO,Colombia,25416,618,50882884,0,0,0,0
2021-04-01,CO,Colombia,30720,690,50882884,48888,8610,0,0
2020-12-19,CO,Colombia,36105,831,50882884,0,0,0,0
2021-03-19,CO,Colombia,19935,468,50882884,270,55233,0,0
2021-01-15,CO,Colombia,59166,1323,50882884,0,0,0,0
2021-07-04,CO,Colombia,48933,1833,50882884,85342,80367,0,0
2021-03-21,CO,Colombia,12663,588,50882884,3321,29589,0,0
2020-10-06,CO,Colombia,17403,633,50882884,0,0,0,0
2021-08-17,CO,Colombia,7818,405,50882884,105089,234373,0,0
2020-12-06,CO,Colombia,14712,651,50882884,0,0,0,0
2020-09-19,CO,Colombia,17742,660,50882884,0,0,0,0
2020-10-13,CO,Colombia,21501,636,50882884,0,0,0,0
2021-06-26,CO,Colombia,87888,1770,50882884,190842,139852,0,0
2020-12-14,CO,Colombia,36717,660,50882884,0,0,0,0
2021-03-06,CO,Colombia,10725,531,50882884,0,0,0,0
2020-08-20,CO,Colombia,36873,900,50882884,0,0,0,0
2020-07-07,CO,Colombia,15378,684,50882884,0,0,0,0
2021-09-19,CO,Colombia,1827,168,50882884,22568,52192,0,0
2021-05-13,CO,Colombia,52695,1593,50882884,80598,112883,0,0
2020-12-08,CO,Colombia,18342,654,50882884,0,0,0,0
2021-03-03,CO,Colombia,11196,438,50882884,0,0,0,0
2021-03-14,CO,Colombia,8181,447,50882884,6306,54597,0,0
2021-01-29,CO,Colombia,29283,1119,50882884,0,0,0,0
2021-01-30,CO,Colombia,23367,1059,50882884,0,0,0,0
2021-04-21,CO,Colombia,58857,1713,50882884,49027,102406,0,0
2020-09-17,CO,Colombia,25293,663,50882884,0,0,0,0
2020-11-10,CO,Colombia,25761,615,50882884,0,0,0,0
2020-08-30,CO,Colombia,18570,675,50882884,0,0,0,0
2021-01-12,CO,Colombia,59424,1281,50882884,0,0,0,0
2020-09-29,CO,Colombia,22389,597,50882884,0,0,0,0
2021-02-24,CO,Colombia,11049,525,50882884,0,0,0,0
2021-05-21,CO,Colombia,70119,1782,50882884,0,0,0,0
2020-09-28,CO,Colombia,21327,627,50882884,0,0,0,0
2020-06-23,CO,Colombia,9765,435,50882884,0,0,0,0
2020-08-31,CO,Colombia,28101,798,50882884,0,0,0,0
2021-08-22,CO,Colombia,4236,339,50882884,41061,111113,0,0
2020-06-12,CO,Colombia,3981,261,50882884,0,0,0,0
2021-08-30,CO,Colombia,4926,234,50882884,32635,154673,0,0
2021-08-27,CO,Colombia,6390,330,50882884,143379,447121,0,0
2020-10-25,CO,Colombia,18594,630,50882884,0,0,0,0
2020-09-24,CO,Colombia,25824,579,50882884,0,0,0,0
2021-04-10,CO,Colombia,44016,1086,50882884,64519,30608,0,0
2021-07-10,CO,Colombia,57672,1593,50882884,245036,292942,0,0
2020-10-17,CO,Colombia,23139,606,50882884,0,0,0,0
2021-04-28,CO,Colombia,51807,1668,50882884,28862,60405,0,0
2021-01-17,CO,Colombia,36417,1410,50882884,0,0,0,0
2021-04-26,CO,Colombia,57768,1608,50882884,0,0,0,0
2020-08-03,CO,Colombia,26598,1107,50882884,0,0,0,0
2021-08-10,CO,Colombia,12723,567,50882884,89870,166039,0,0
2021-01-31,CO,Colombia,17190,1017,50882884,0,0,0,0
2021-01-27,CO,Colombia,34635,1212,50882884,0,0,0,0
2021-06-01,CO,Colombia,83052,1710,50882884,21152,269693,0,0
2021-07-24,CO,Colombia,30402,1005,50882884,0,0,0,0
2021-02-03,CO,Colombia,20964,984,50882884,0,0,0,0
2021-07-03,CO,Colombia,72009,1932,50882884,144098,141736,0,0
2020-09-16,CO,Colombia,22929,651,50882884,0,0,0,0
2020-11-23,CO,Colombia,28488,651,50882884,0,0,0,0
2021-06-17,CO,Colombia,93021,2004,50882884,450333,444930,0,0
2021-03-09,CO,Colombia,10791,423,50882884,0,0,0,0
2020-10-24,CO,Colombia,16500,639,50882884,0,0,0,0
2021-04-06,CO,Colombia,49050,924,50882884,0,0,0,0
2020-08-25,CO,Colombia,33003,891,50882884,0,0,0,0
2020-09-12,CO,Colombia,19752,654,50882884,0,0,0,0
2021-01-22,CO,Colombia,43083,1251,50882884,0,0,0,0
2021-06-16,CO,Colombia,95874,1983,50882884,0,0,0,0
2020-12-27,CO,Colombia,25767,825,50882884,0,0,0,0
